numero;sigle;libelle;groupe_disciplinaire;toutes_les_disciplines;discipline_principale;localisation;liste_tous_etablissements;laboratoires_rattaches;annee_de_creation;annee_accreditation;duree_accreditation;code_etablissement_support;etablissement_support;code_etablissements_coaccredites;etablissements_coaccredites;codes_etablissements_associes;etablissements_associes;liste_codes_tous_etablissements;disciplines_secondaires;identifiants_des_laboratoires;civilite_du_directeur;prenom_du_directeur;nom_du_directeur;telephone;mail;site_web;adresse_postale;code_postal;code_commune;libelle_commune;code_unite_urbaine;libelle_unite_urbaine;code_departement;libelle_departement;code_academie;libelle_academie;code_region;libelle_region;ville;coordonnees_geographiques;url_structures_de_recherche_actives;code_region_avant2016;libelle_region_avant2016
546;;Abbé Grégoire;Pluridisciplinaire Sciences humaines et sociales - Sciences exactes;Sciences humaines et humanités;Sciences humaines et humanités;Île-de-France>Paris>Paris  3e  Arrondissement;Conservatoire national des arts et métiers (CNAM);"EA 1410;EA 3716;EA 4132;EA 4420;EA 4603;UMR 3320";2011;2014;5.0;0753471R;Conservatoire national des arts et métiers (CNAM);;;;;0753471R;;"199213441Z;201421308E;200715376M;200919212Y;201119497Z;200512257F";Madame;Stéphanie;CHATELAIN-PONROY;01 40 27 21 99;ecole.doctorale@cnam.fr;http://recherche.cnam.fr/etudes-doctorales/ecole-doctorale-abbe-gregoire/ecole-doctorale-abbe-gregoire-ed-546--470086.kjsp;CNAM 292 rue Saint-Martin;75141;75103;Paris  3e  Arrondissement;UU00851;Paris;D075;Paris;A01;Paris;R11;Île-de-France;PARIS CEDEX 03;48.867035, 2.3546669;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=546;R11;Île-de-France
552;EMTSU;Énergie - Matériaux - Sciences de la Terre et de l'Univers;Sciences exactes;"Sciences de la terre et de l'univers, espace;Physique;Chimie;Sciences pour l'ingénieur";Sciences de la terre et de l'univers, espace;Centre>Orléans-Tours>Loiret>Orléans;"Université d'Orléans;Université François-Rabelais";"EA 2640;EA 4229;EA 6299;FRE 3520;UMR 7327;UMR 7328;UMR 7344;UMR 7347;UPR 3021;UPR 3079";2012;2012;6.0;0450855K;Université d'Orléans;0370800U;Université François-Rabelais;;;"0450855K;0370800U";"Physique;Chimie;Sciences pour l'ingénieur";"199614155H;200815466F;201220241D;201220194C;200012186A;201220223J;201220227N;201220242E;200817616T;200017654U";Monsieur;Yann;VAILLS;02 38 49 48 25;edemstu@univ-orleans.fr;http://www.univ-orleans.fr/ed/emstu;Université d'Orléans Direction Recherche Partenariat ED EMSTU Château de la Source bureau 213, 5 rue Carbone BP 6749;45067;45234;Orléans;UU45701;Orléans;D045;Loiret;A18;Orléans-Tours;R24;Centre;ORLÉANS CEDEX 2;47.8441731, 1.9404329;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=552;R24;Centre
567;;Sciences du Végétal;Sciences du vivant;"Biologie, médecine,santé;Sciences agronomiques et écologiques";Biologie, médecine,santé;Île-de-France>Versailles>Essonne>Paris>Orsay;COMUE  Université Paris-Saclay;"UMR 8079;UMR 9191;UMR 9213";2015;2015;5.0;0912330N;COMUE  Université Paris-Saclay;;;;;0912330N;Sciences agronomiques et écologiques;"200212739T;201521302U;201521301T";Madame;Jacqui;SHYKOFF;01 69 15 76 09;ecodoc.sdv@u-psud.fr;http://www.ed-sciences-du-vegetal.u-psud.fr/;Université Paris-Sud ED  Science du Végétal Bat 360 Labopratoire Ecologie Systématique et Evolution,  15 rue Georges Clémenceau;91405;91471;Orsay;UU00851;Paris;D091;Essonne;A25;Versailles;R11;Île-de-France;ORSAY CEDEX;48.697882, 2.176489;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=567;R11;Île-de-France
574;EDMH;Ecole doctorale de mathématiques Hadamard;Sciences exactes;Mathématiques et leurs interactions;Mathématiques et leurs interactions;Île-de-France>Versailles>Essonne>Paris>Orsay;"COMUE  Université Paris-Saclay;COMUE Paris Sciences et Lettres";"EA 4037;UMR 7640;UMR 8628";2015;2015;5.0;0912330N;COMUE  Université Paris-Saclay;0755575C;COMUE Paris Sciences et Lettres;;;"0912330N;0755575C";;"200615286U;199719339N;199812953T";;;;01 69 15 66 56;edmh@fondation-hadamard.fr;https://www.universite-paris-saclay.fr/fr/formation/doctorat/edmh;Ecole Doctorale Mathématiques Hadamard-  Bâtiment 425 - Université Paris-Sud;91405;91471;Orsay;UU00851;Paris;D091;Essonne;A25;Versailles;R11;Île-de-France;ORSAY CEDEX;48.703439, 2.176829;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=574;R11;Île-de-France
578;ED SHS;Sciences de l'Homme et de la Société;Sciences humaines et sociales;"Sciences de la société;Sciences humaines et humanités";Sciences de la société;Île-de-France>Créteil>Val-de-Marne>Paris>Cachan;COMUE  Université Paris-Saclay;"EA 1610;EA 1611;EA 2177;EA 2448;EA 2452;EA 2543;EA 2712;EA 2715;EA 3537;EA 3643;EA 409;EA 4107;EA 4455;EA 4456;EA 4457;EA 4498;EA 4524;EA 7358;EA 7360;EA 7363;UMR .;UMR 1048;UMR 8085;UMR 8183;UMR 9188;UMR_P 1";2015;2015;5.0;0912330N;COMUE  Université Paris-Saclay;;;;;0912330N;Sciences humaines et humanités;"199213525R;199213526S;199413773B;199813979H;199813983M;199814071H;199814228D;199814231G;200214812W;200214917K;199213095Y;200615351P;201019024P;201019025R;201019026S;201019067L;201019129D;201521298P;201521284Z;201422156B;201521695W;199617793M;200212745Z;200612830Z;199217581Z;200217050D";;;;01 47 40 77 01;;https://www.universite-paris-saclay.fr/fr/formation/doctorat/sciences-de-lhomme-et-de-la-societe-ed-shs#l-ecole-doctorale;ED Sciences de l'Homme et de la Société, Bât. Laplace, ENS de Cachan 61, avenue du Président Wilson;94235;94016;Cachan;UU00851;Paris;D094;Val-de-Marne;A24;Créteil;R11;Île-de-France;CACHAN CEDEX;48.789604, 2.326962;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=578;R11;Île-de-France
579;SMEMaG;Sciences mécaniques et energétiques, matériaux et géosciences;Sciences exactes;"Sciences pour l'ingénieur;Mathématiques et leurs interactions;Physique;Sciences de la terre et de l'univers, espace";Sciences pour l'ingénieur;Île-de-France>Créteil>Val-de-Marne>Paris>Cachan;COMUE  Université Paris-Saclay;"EA 1385;EA 3332;EA 4037;EA 4038;EA 4526;UMR .;UMR .;UMR .;UMR 7608;UMR 8148;UMR 8190;UMR 8212;UMR 8535;UMR 8579;UPR 288;UPR 3251";2015;2015;5.0;0912330N;COMUE  Université Paris-Saclay;;;;;0912330N;"Mathématiques et leurs interactions;Physique;Sciences de la terre et de l'univers, espace";"199213433R;200014629F;200615286U;200615287V;201019077X;199719344U;199113192H;199719346W;199712653W;200412804E;200918434C;200611689J;199812863V;199812907T;196317031C;197217542U";;;;01 41 13 13 13;catherine.lhopital@centralesupelec.fr;https://www.universite-paris-saclay.fr/fr/formation/doctorat/sciences-mecaniques-et-energetiques-materiaux-et-geosciences-smemag;Ecole Doctorale SMEMAG, Bât. Laplace, ENS de Cachan 61, avenue du Président Wilson;94235;94016;Cachan;UU00851;Paris;D094;Val-de-Marne;A24;Créteil;R11;Île-de-France;CACHAN;48.789604, 2.326962;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=579;R11;Île-de-France
582;CBMS;Cancérologie, Biologie, Médecine, Santé;Sciences du vivant;Biologie, médecine,santé;Biologie, médecine,santé;Île-de-France>Créteil>Val-de-Marne>Paris>Villejuif;"COMUE  Université Paris-Saclay;COMUE Paris Sciences et Lettres;COMUE Université Sorbonne Paris Cité";"EA 220;EA 4340;EA 7358;UM 125;UMR 8081;UMR 8113;UMR 8126;UMR 8200;UMR 8203;UMR_E 7;UMR_S 1015;UMR_S 1030;UMR_S 1170;UMR_S 1186;UMR_S 1193;UMR_S 935;UMR_S 981";2015;2015;5.0;0912330N;COMUE  Université Paris-Saclay;"0755575C;0755598C";"COMUE Paris Sciences et Lettres;COMUE Université Sorbonne Paris Cité";;;"0912330N;0755575C;0755598C";;"199213053C;200815569T;201521298P;201019050T;200212741V;200212770B;200212782P;201019020K;201019144V;201019167V;200616463Y;201119662D;201521295L;200616424F;201521294K;201019169X;201019142T";Monsieur;Martin;SCHLUMBERGER;01 42 11 45 52;Brigitte.cyrille@gustaveroussy.fr;https://www.universite-paris-saclay.fr/fr/formation/doctorat/cancerologie-biologie-medecine-sante;CBMS, Institut Gustave Roussy, Bâtiment Médecine Moléculaire, 114 rue Edouard Vaillant;94805;94076;Villejuif;UU00851;Paris;D094;Val-de-Marne;A24;Créteil;R11;Île-de-France;VILLEJUIF CEDEX;48.794554, 2.348776;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=582;R11;Île-de-France
583;;Risques et Société;Pluridisciplinaire Sciences humaines et sociales - Sciences exactes - Sciences du vivant;"Sciences pour l'ingénieur;Sciences de la terre et de l'univers, espace;Chimie;Biologie, médecine,santé;Sciences humaines et humanités;Sciences de la société";Sciences pour l'ingénieur;Languedoc-Roussillon>Montpellier>Gard>Nîmes;"Université de Nîmes;École nat. sup. des Mines d'Alès;Institut Mines Telecom";EA 7352;2015;2015;3.0;0301687W;Université de Nîmes;"0300063F;0755661W";"École nat. sup. des Mines d'Alès;Institut Mines Telecom";;;"0301687W;0300063F;0755661W";"Sciences de la terre et de l'univers, espace;Chimie;Biologie, médecine,santé;Sciences humaines et humanités;Sciences de la société";201521832V;Madame;Karine;WEISS;04 66 36 45 44;ed583@unimes.fr;http://ed583.unimes.fr/;Université de Nimes, rue du docteur Georges Salan;30021;30189;Nîmes;UU30601;Nîmes;D030;Gard;A11;Montpellier;R76;Languedoc-Roussillon - Midi-Pyrénées;NIMES;43.842392, 4.356892;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=583;R91;Languedoc-Roussillon
584;GAIA;Biodiversité, Agriculture, Alimentation, Environnement, Terre, Eau;Pluridisciplinaire Sciences exactes - Sciences du vivant;"Sciences agronomiques et écologiques;Sciences de la terre et de l'univers, espace;Biologie, médecine,santé;Sciences pour l'ingénieur";Sciences agronomiques et écologiques;Languedoc-Roussillon>Montpellier>Hérault>Montpellier;"Université Montpellier;École nat. sup. des Mines d'Alès;Centre international d'études supérieures en sciences agronomiques;Institut des sciences et industries du vivant et de l'environnement (AgroParisTech);Institut Mines Telecom;École nat. sup. de chimie de Montpellier";"UMR 5243;UMR 5253;UMR_A 1083";2015;2015;5.0;0342321N;Université Montpellier;"0300063F;0342222F;0753465J;0755661W";"École nat. sup. des Mines d'Alès;Centre international d'études supérieures en sciences agronomiques;Institut des sciences et industries du vivant et de l'environnement (AgroParisTech);Institut Mines Telecom";0340112M;École nat. sup. de chimie de Montpellier;"0342321N;0300063F;0342222F;0753465J;0755661W;0340112M";"Sciences de la terre et de l'univers, espace;Biologie, médecine,santé;Sciences pour l'ingénieur";"200711908T;200711918D;200117391D";Monsieur;Marc;BOUVY;04 67 14 36 00;;https://gaia.umontpellier.fr/;Université Montpellier, case courrier 053, bâtiment 13, Place Eugène BATAILLON cc 053;34095;34172;Montpellier;UU34701;Montpellier;D034;Hérault;A11;Montpellier;R76;Languedoc-Roussillon - Midi-Pyrénées;MONTPELLIER CEDEX 5;43.632044, 3.860755;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=584;R91;Languedoc-Roussillon
585;EDSTS;Sciences, technologie,  sante;Pluridisciplinaire Sciences exactes - Sciences du vivant;"Chimie;Mathématiques et leurs interactions;Physique;Sciences de la terre et de l'univers, espace;Biologie, médecine,santé;Sciences pour l'ingénieur;Sciences et technologies de l'information et de la communication;Sciences agronomiques et écologiques";Chimie;Picardie>Amiens>Somme>Amiens;Université de Picardie Jules-Verne;"EA 2081;EA 3300;EA 3801;EA 3899;EA 3900;EA 4288;EA 4290;EA 4294;EA 4663;EA 4665;EA 4666;EA 4667;EA 4669;EA 4698;UMR 6022;UMR 7314;UMR 7352;UMR_I 1;UMR_S 1088;UMR_S 1105";2015;2015;3.0;0801344B;Université de Picardie Jules-Verne;;;;;0801344B;"Mathématiques et leurs interactions;Physique;Sciences de la terre et de l'univers, espace;Biologie, médecine,santé;Sciences pour l'ingénieur;Sciences et technologies de l'information et de la communication;Sciences agronomiques et écologiques";"199612393T;200014207X;200415061H;200415159P;200414213L;200416115D;200815526W;200815530A;200816182J;199613706V;201220283Z;201220278U;201220284A;201220280W;200012121E;200012108R;200016647Z;200815522S;201220168Z;201220180M";Monsieur;Christian;MASQUELIER;03 22 82 79 57;ed-sciences-sante@u-picardie.fr;https://www.u-picardie.fr/ecoles-doctorales/edsts/;Pôle Scientifique bâtiment école des minimes 33 rue Saint Leu;80039;80021;Amiens;UU80601;Amiens;D080;Somme;A20;Amiens;R32;Nord-Pas-de-Calais - Picardie;AMIENS CEDEX 1;49.89858, 2.300505;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=585;R22;Picardie
587;;Diversites, santé et développement en Amazonie;Pluridisciplinaire Sciences humaines et sociales - Sciences exactes - Sciences du vivant;"Sciences agronomiques et écologiques;Sciences de la terre et de l'univers, espace;Biologie, médecine,santé;Sciences humaines et humanités;Sciences de la société";Sciences agronomiques et écologiques;Guyane>Cayenne;Université de la Guyane;;2015;2015;2.0;9730429D;Université de la Guyane;;;;;9730429D;"Sciences de la terre et de l'univers, espace;Biologie, médecine,santé;Sciences humaines et humanités;Sciences de la société";;Monsieur;Abdennebi;OMRANE;05 94 27 27 19;ecole.doctorale@univ-guyane.fr;https://www.univ-guyane.fr/universite/organisation/composantes-enseignements/ecole-doctorale/;Ecole doctorale Université de la Guyane Campus de Troubiran BP 20792;97337;97302;Cayenne;UU9C601;Cayenne;D973;Guyane;A33;Guyane;R03;Guyane;CAYENNE Cedex;4.931632, -52.301037;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=587;R03;Guyane
588;;Milieu insulaire tropical : dynamiques de développement, sociétés, patrimoine et culture dans l'espace Caraïbes-Amériques;Sciences humaines et sociales;"Sciences humaines et humanités;Sciences pour l'ingénieur";Sciences humaines et humanités;Guadeloupe>Pointe-à-Pitre - Les Abymes>Pointe-à-Pitre;Université des Antilles;;2015;2015;2.0;9710585J;Université des Antilles;;;;;9710585J;Sciences pour l'ingénieur;;;;;05 90 48 32 12;mariette.laurent@univ-ag.fr;http://www.univ-ag.fr/fr/recherche/ecole_doctorale.html;Université des Antilles et de la Guyane Ecole doctorale en S.H.S. Campus Universitaire de Fouillole Bâtiment de l'administration générale;97110;97120;Pointe-à-Pitre;UU9A701;Pointe-à-Pitre - Les Abymes;D971;Guadeloupe;A32;Guadeloupe;R01;Guadeloupe;POINTE A PITRE CEDEX;16.22428, -61.528908;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=588;R01;Guadeloupe
305;;Energie et Environnement;Pluridisciplinaire Sciences exactes - Sciences du vivant;"Sciences pour l'ingénieur;Mathématiques et leurs interactions;Physique;Sciences de la terre et de l'univers, espace;Chimie;Biologie, médecine,santé;Sciences et technologies de l'information et de la communication;Sciences agronomiques et écologiques";Sciences pour l'ingénieur;Languedoc-Roussillon>Montpellier>Pyrénées-Orientales>Perpignan;Université de Perpignan - Via Domitia;"EA 4217;UMR 5096;UMR 5110;UMR 5244;UMR 7621;UPR 8521";1999;2015;5.0;0660437S;Université de Perpignan - Via Domitia;;;;;0660437S;"Mathématiques et leurs interactions;Physique;Sciences de la terre et de l'univers, espace;Chimie;Biologie, médecine,santé;Sciences et technologies de l'information et de la communication;Sciences agronomiques et écologiques";"200715455Y;199511782H;199911795E;200711909U;199712666K;198917681W";;;;04 68 66 17 36;jocelyne.pla@univ-perp.fr;http://www.univ-perp.fr/fr/menu/recherche/ecoles-doctorales/ecole-doctorale-energie-environnement/ecole-doctorale-energie-environnement-ed-305-149.kjsp;Université de Perpignan Via Domitia DRV Bat B2;66860;66136;Perpignan;UU66601;Perpignan;D066;Pyrénées-Orientales;A11;Montpellier;R76;Languedoc-Roussillon - Midi-Pyrénées;PERPIGNAN CEDEX;42.6809984, 2.9025964;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=305;R91;Languedoc-Roussillon
323;GEET;Génie Electrique, Electronique, Télécommunications;Sciences exactes;"Sciences et technologies de l'information et de la communication;Sciences pour l'ingénieur";Sciences et technologies de l'information et de la communication;Midi-Pyrénées>Toulouse>Haute-Garonne>Toulouse;"Université de Toulouse 3 - Paul Sabatier;Institut national des sciences appliquées  de Toulouse (INSA);INP de Toulouse;Institut supérieur de l'aéronautique et de l'espace;École nationale de l'aviation civile;Université de Toulouse 2 - Le Mirail";"EA 3028;EA 4599;UM 12;UMR 5213;UMR 5214;UMR 5215;UMR 5277;UMR 5503;UMR 5549;UMR 7039;UPR 3228;UPR 8001;UPR 8011;UPR 8521";1999;2011;5.0;0311384L;Université de Toulouse 3 - Paul Sabatier;"0310152X;0311381H;0312760G";"Institut national des sciences appliquées  de Toulouse (INSA);INP de Toulouse;Institut supérieur de l'aéronautique et de l'espace";"0311256X;0311383K";"École nationale de l'aviation civile;Université de Toulouse 2 - Le Mirail";"0311384L;0310152X;0311381H;0312760G;0311256X;0311383K";Sciences pour l'ingénieur;"199914343Z;201119469U;200317531X;200711882P;200711883R;200711884S;201119477C;199511947M;199311991U;200112440X;200919895R;199517454Y;199117683P;198917681W";Monsieur;Alain;CAZARRE;05 61 33 62 84;geet@laas.fr,edgeet.dir@univ-tise3.fr;https://www.adum.fr/as/ed/GEET/;Laboratoire d'Analyse et d'Architecture des Systèmes (LAAS) BP 54200,  7 avenue du Colonel Roche;31031;31555;Toulouse;UU31701;Toulouse;D031;Haute-Garonne;A16;Toulouse;R76;Languedoc-Roussillon - Midi-Pyrénées;Toulouse Cedex 4;43.5636766, 1.476624;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=323;R73;Midi-Pyrénées
356;;Cognition, Langage, Education;Sciences humaines et sociales;Sciences humaines et humanités;Sciences humaines et humanités;Provence-Alpes-Côte d'Azur>Aix-Marseille>Bouches-du-Rhône>Marseille - Aix-en-Provence>Aix-en-Provence;Aix-Marseille Université;"EA 3273;EA 3276;EA 3278;EA 4261;EA 4262;EA 4671;EA 849;UMR 7279;UMR 7290;UMR 7296;UMR 7304;UMR 7309";2000;2012;6.0;0134009M;Aix-Marseille Université;;;;;0134009M;;"200014571T;200014574W;200014576Y;200815498R;200815499S;201220327X;199213249R;201220259Y;201220328Y;201220329Z;200012150L;200012148J";Monsieur;Patrick;LEMAIRE;04 42 95 30 96;patrick.lemaire@univ-amu.fr,ed356@univ-amu.fr;http://gsite.univ-provence.fr/gsite/document.php?pagendx=1673&project=ed356;Aix-Marseille université Maison de la Recherche Bât. 2 bureau 46,  29 Avenue R. Schuman;13621;13001;Aix-en-Provence;UU00759;Marseille - Aix-en-Provence;D013;Bouches-du-Rhône;A02;Aix-Marseille;R93;Provence-Alpes-Côte d'Azur;AIX EN PROVENCE CEDEX 1;43.5156363, 5.4457899;http://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-structures-recherche-publiques-actives/table/?disjunctive.numero_national_de_structure&disjunctive.tutelles&disjunctive.comue&disjunctive.tag&refine.numero_d_ecole_doctorale=356;R93;Provence-Alpes-Côte d'Azur
